POLYCAB ELECTRICAL INDUSTRIES,6,"B-12, Paththar Godown Rd, New Siyaganj, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452003,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
JAIPRAKASH ASSOCIATES LIM ITE,6,"14b, Kailash Park Colony, Geeta Bhawan, Indore - 452001, Near Geeta Bhawan Mandir (Map)",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
BAJAJ ELECTRICAL LIMITED,6,"Commerce House, 3, Road, 7, Race Course Rd, Race Course Road, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
DIASPARK INFOTECH PVT LTD,6,"60/2 Babulabh Chand Chajlani Marg Naidunia Parishar, Keshar Bagh Rd, Nai Duniya, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452009,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
MAYUR HOSPITAL & RESEARCH,6,"Scheme No-94, Plot No- 304, Ring Road near Bengali Chouraha And Khajrana Chouraha, Service Rd, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452016,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
BHARTI AXA LIFE INSU CO LTD,6,"5th floor, Corporate House, RNT Marg, Near Central Mall, Flim Colony, South Tukoganj, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
"CHEP INDIA PVT LTD,",6,"3rd Floor, Aver Plaza, B13, New Link Rd, Andheri West, Mumbai, Maharashtra ",indore-DEEPAK SAHU,326,Mumbai,110,400053,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
Tata Hitachi Construction Mac,6,"EB 24, EB Sector, Scheme No 94 Sector EB, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452010,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
COROMANDEL  AGRICO P. Ltd.,6,"202, AB Rd, Ankur Alley, Scheme No.54, Vijay Nagar, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452010,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
AGRAWAL DISTILLERIES,6,"Princes Business Skypark, AB Rd, LIG Colony, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452011,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
THE SOUTH INDIAN BANK,6,"UG2, 3, 4, ROYAL VIEW FF27, 28, OPP:MANGAL MARILAND GARDENS SCHEME NO:54, Vijay Nagar, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452010,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
UNION BANK OF INDIA,6,"Plot no-6, Fortuna Building, Rd Number 2, Anoop Nagar, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
SHRI RAM FERTILIZERS,6,"7-A, Ratlam Kothi, Bombay Agra Road, Indore Gpo, Indore - 452001, Geeta Bhavan Square, Tvs Duggad Show Room",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
TVS IYENGAR & SONS LTD.,6,"No.16, Dindayal Bhawan, AB Rd, Nehru Market, Opposite Nehru Stadium, Ushaganj, Murai Mohalla, Indore, Madhya Pradesh",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
TRINETRA CEMENT LTD.,6,"501, Airen Heights, AB Rd, Pu 13, Sch No.54, Vijay Nagar, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452010,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
SOJATIA AUTO LIMITED,6,"6, Sapna Sangeeta Rd, Opposite Vodafone Store, Snehnagar, Indore, Madhya Pradesh",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
THERMAX INDIA,6,"M9, Rukmani Plaza, 14, AB Rd, New Palasia, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
BHATIA GROUP OF COMPANIES,6,"BCC HOUSE"" 8/5, Manoramaganj, Navratan Bagh Main Road, Indore  (M.P.)",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
"JOSE TRAVELS,",6," G-3, Ground Floor, Ahinsa Tower, Mahatma Gandhi Rd, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
PUNJAB & SIND BANK,6,"Gurudwara, No.13, Prince Yashwant Rd, Nihalpura, Koyla Bakhal, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452002,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
PVR CINEMAS,6,"4th Floor,Treasure Island Mall, 11, Mahatma Gandhi Rd, South Tukoganj, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
"TUV SUD SOUTH ASIA,",6," 503, DM Towers 21/1, Race Course Road Indore",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
BAJAJ FINANCE LTD,6,"UG 2 Ground Floor ,Airen Height plot no 13 14 PU 3 Scheme no 54 - near Telepeformance, AB Rd, Opposite C-21 Mall, Vijay Nagar, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
TATA AUTOCOMP LTD,6,"No. 48, 2, Nagar Rd, Chandan Nagar, Tukaram Nagar, Kharadi, Pune, Maharashtra ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
YESPAY IT SERVICES (INDIA) PV,6,"P L 7-9, Gindust House, A B Road, Palasia, Palasia, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
RAK CARAMICS INDIA PVT LTD,6,"Plot No. 5, 101,102, 1st Floor, Satguru Parinay, P.U 3, SCH No. 54, Opp. C21 Mall, A.B Road, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
MP State tourism Dev Corp Ltd,6,"Godhra Hwy, Red Church Colony, Padmavati Colony, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
Systematix Infotech,6,"Plot No. 67, PU-4 Commercial, AB Rd, Behind C21 Mall, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
ZYTEX BIOTECH PVT LTD,6,"24,36, GIDC, 23, Reep Guard Rd, Manjusar, Gujarat ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
WIN-MEDICARE PVT. LTD.,6,"14th floor, Modi Tower, 1309, 98, Nehru Place, New Delhi, Delhi ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
VARNITA TEXTILES PVT LTD,6,"212, PU-4,, Shagun Arcade, Plot No. 8, Agra Bombay Rd, Scheme No.54, Vijay Nagar, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
APOLLO MUNICH HEALTH INSURANC,6,"108 Pardeshipura 1, Padeshipura, Clerk Colony, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
Dana India Technical Centre P,6,"Taluka Mulshi, Survey No. 279, Raisoni Industrial Park, Hinjawadi Phase II, Maan, Pune, Maharashtra ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
EMERSON CLIMATE TECHNOLOGIES ,6,"Plot No 23,Rajiv Gandhi Infotech Park, Phase -2, Pune, Maharashtra ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
Nimbus Beverages Pvt. Ltd.,6,"Akanksha Trade Centre, 2nd Floor, 156, Kanchan Bagh, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
ANCHOR ELECTRICALS PVT LTD,6,"Office No 318, D M Tower, 21/2 Race Course Road, Race Course Road, Indore - 452001, Near Zanzeerwala Square (Map)",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
"Axis Asset Management Co Ltd,",6," 207, Mahatma Gandhi Rd, Mega Police Square, New Palasia, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
"ROCKWELL AUTOMATION (I) L,TD.",6,"707-708, OCEAN Building, Sarabhai Rd, opp. Vadodara Central Mall, Subhanpura, Vadodara, Gujarat ",indore-DEEPAK SAHU,326,Vadodara,110,390023,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
GREENLAM INDUSTRIES LTD,6,"1st floor, Shanti Heights, 32/2, South Tukoganj, Above Cosmos Bank Near Arvind, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
PARAGON BUSINESS SOLUTION,6,"Paragon Business Solutions Ltd, Airen Heights, 901, Behind Pakiza Mall, Vijay Nagar, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452011,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
SKIPPER PVC PIPES,6,"318, New Loha Mandi Rd, behind Dev Shree Talkies, Snehnagar, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
GODREJ AGROVET LIMITED,6,"305, SATGURU PARINAY, PU3 INFRONT OF C21 MALL, AB ROAD INDORE Indore",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
LG LIFE SCIENCES INDIA PVT LT,6,"Sector 44, Gurgaon-122001-Get LG Life Sciences India Pvt. Ltd. in Sector 44",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
SAKATA INX INDIA LTD,6,"D-17, Infocity II Sector-33, Gurugram, India",indore-DEEPAK SAHU,326,Gurugram,110,,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
JIE LIAN MOBILE INDIA PVT. LT,6,"108, 1ST FLOOR SATGURU PARINAYBUILDING PLOT NO. 5 SCH.54INDORE527MP",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
"TOP N TOWN,",6,"G-2, LG-2 JV Complex, Race Course Rd, Opp.Abhay Prashal, New Palasia, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
"PALL INDIA PVT LTD,",6,"Sumer Plaza, 7th floor, CTS 419, Marol Maroshi Rd, Andheri East, Mumbai, Maharashtra ",indore-DEEPAK SAHU,326,Mumbai,110,400059,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
La Renon Healthcare Pvt. Ltd.,6,"La Renon Corporate House, Behind Rajpath Club, Kensville Road, Opp. Infostretch Building, Off S.G. Highway, Ahmedabad, Gujarat ",indore-DEEPAK SAHU,326,Ahmedabad,110,380059,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
RAZZLE DAZZLE ENTERTAINMENT,6,"402, Apollo Avenue, Old Palasia, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
ROCHE PRODUCTS INDIA PVT LTD,6,"4th Floor, 404, Lala Banarasilal Dawar Marg, Princess Pride, Near Janjirwala Square, New Palasia, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
NIRMA LIMITED,6,"G-2, Laxmi Apartment, 138/139, Bhagwandin Nagar, B/H Sapna Sangeeta Cinema, Bhagwandin Nagar, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
JAGDALE INDUSTRIES PRIVATE LI,6,"782,  782, 15th Cross, 1st Phase, JP Nagar, Bengaluru- 560078 INDIA15782, 15th Cross, 1st Phase, JP Nagar, Bengaluru- 560078 INDIAth Cross, 1st Phase, JP Nagar, Bengaluru- 560078 INDIA",indore-DEEPAK SAHU,326,Bengaluru,110,560078,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
KSB PUMPS LTD,6,"Office No 104, 1st Floor, Fortune, Ambience, 4/2, South Tukoganj, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
IDBI FEDERAL LIFE INSURANCE C,6,"1St Floor 101 Millanda Manor, Plot No. 2 Rnt Marg, Indore, Madhya Pradesh ",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
TEOCO SOFTWARE PVT. LTD.,6,"8TH FLOOR , PLOT G-1 , BLOCK EP & GP , SECTOR-V , SALT LAKE, KOLKATA, ...",indore-DEEPAK SAHU,326,Kolkata,110,,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
EDWARDS LIFESCIENCES (INDI A),6,"4th floor, Oberoi commerjt, off, Western Express Hwy, near oberoe mall, Goregaon, Mumbai, Maharashtra",indore-DEEPAK SAHU,326,Mumbai,110,400063,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
Jubilant Life Sciences Limite,6,"Village Nimbut, Rly. Stn. Nira Village Nimbut, Rly. Stn. Nira,Maharashtrndia,Distt. Pune 
",indore-DEEPAK SAHU,326,Pune,110,,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
HITESHI INFOTECH PVT. LTD.,6,"8th Floor Crystal IT Park, Madhya Pradesh 452001",indore-DEEPAK SAHU,326,Indore,110,452001,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
JK PAPERS LTD,6,"Nehru House 3rd Floor, 4 Bahadur Shah Zafar Marg New Delhi - 110002. Phone No. : 91- 11 - 66001112, 66001132",indore-DEEPAK SAHU,326,New Delhi,110,110002,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
SIKA INDIA PVT. LTD.,6,"13, Ware House Rd, Opposite Water Tank, Siyaganj, Indore, Madhya Pradesh 452003",indore-DEEPAK SAHU,326,Indore,110,452003,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
PI INDUSTRIES,6,"L24211RJ1946PLC000469 PI Industries Ltd. 5th floor, Vipul Square,B Block,Sushant Lok, Phase - 1,Gurgaon",indore-DEEPAK SAHU,326,Gurgaon,110,122009,DEEPAK SAHU,indore@gmail.com,,1111111111,,1
Piramal Pharma Limited,6," plot 67, 70, Pithampur Industrial Area, Sector II, Pithampur, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,454775,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
CAPARO ENGG LTD - PITHAMP,6,"Pithampur Industrial Area, Sector- 2, Pithampur, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,454775,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Dabur India Ltd.- Pithampur,6,"86-A, Kheda Industrial Area, Sector-3, Pithampur, Madhya Pradesh",indore-KRITIKA SHARMA,326,Indore,110,454774,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
DABUR INDIA LIMITED,6,"304-305, Sapphire Twins, Opp C-21 Mall, AB Road, Vijay Nagar, Indore, Madhya Pradesh",indore-KRITIKA SHARMA,326,Indore,110,452010,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
CAPARO ENGINEERING INDIA LTD DEWAS,6,"Caparo Engineering India Limited, Steel Tubes Road, Dewas, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,452001,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
VARROC ENGINEERING  LTD. PITHAMPUR,6,"JJM2+24V, Pithampur Industrial Area, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,454774,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
KRITI INDUSTRIES LIMITED,6,"Pithampur Industrial Area, Sector- 2, Pithampur, Madhya Pradesh",indore-KRITIKA SHARMA,326,Indore,110,452001,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
BELMAKS METALS INDIA LTD.,6,"Pithampur Industrial Area, Sector- 2, Pithampur, Madhya Pradesh",indore-KRITIKA SHARMA,326,Indore,110,452001,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Ecotech Pty Ltd.,6,"Plot No 57 Pithampur, Sector 2, Indore, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,454775,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
CAPARO ENGG INDIA PVT LTD-PUNE,6," No. 1263, 1264, Alandi-Markal Rd, Markal, Maharashtra",indore-KRITIKA SHARMA,326,Indore,110,412105,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
CONTAINER CORP. OF INDIA,6,National Highway Villg. Tihi The. Mhow Indore,indore-KRITIKA SHARMA,326,Indore,110,453331,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
VARROC POLYMERS PVT LTD Pithampur,6,Plot No 601 A & B Industrial Area Sector 3 Pithampur,indore-KRITIKA SHARMA,326,Indore,110,452001,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
ALPA LABORATORIES LTD ,6,"33/2, Pigdamber, A.B. Road, Rau, Indore, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,453446,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
INDIA NETS,6,"SEZ Phase - 1 Sector 3,Industrial Area Pithampur 454775",indore-KRITIKA SHARMA,326,Indore,110,452001,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Mahima Fibres Pvt. Ltd.,6,"HO-406, Corporate House, 169, R.N.T. Marg, Indore, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,452001,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
NATRIP IMPLEMENTION SOCIETY,6," Sector 3, Sagar Manpur Road, Asukhedi, Pithampur, Madhopur, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,454774,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
ZF India ,6,"Pithampur Industrial Area, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,454775,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
IPS ACADMEY,6,"AB Rd, Rajendra Nagar, Indore, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,452012,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Badve Engineering Ltd,6,"JHPV+R7G, Pithampur Industrial Area, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,454774,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
MOTHERSON SUMI SYSTEMS LIMITE,6," Pithampur Industrial Area, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,454775,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Rivoltech Engineering Pvt. Ltd.,6,"Pithampur Industrial Area, Sector- 2, Pithampur, Madhya Pradesh",indore-KRITIKA SHARMA,326,Indore,110,452001,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
MSL Driveline Systems Ltd. ,6,"Pithampur Industrial Area, Sector- 2, Pithampur, Madhya Pradesh",indore-KRITIKA SHARMA,326,Indore,110,452001,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
SPM Autocomp Systems Pvt. Ltd.,6,"Pithampur Industrial Area, Sector- 2, Pithampur, Madhya Pradesh",indore-KRITIKA SHARMA,326,Indore,110,452001,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
"Millennium Babycares Pvt Ltd
",6,"Pithampur Industrial Area, Sector- 2, Pithampur, Madhya Pradesh",indore-KRITIKA SHARMA,326,Indore,110,452001,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Pithampur Industrial waste management Pvt. Ltd.,6,"Pithampur Industrial Area, Sector- 2, Pithampur, Madhya Pradesh",indore-KRITIKA SHARMA,326,Indore,110,452001,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Pacific Global Pasta Factory,6,"Pithampur Industrial Area, Sector- 2, Pithampur, Madhya Pradesh",indore-KRITIKA SHARMA,326,Indore,110,452001,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Swaraj Technocraft Pvt Ltd,6,"Plot no. 40, Pithampur Industrial Area, Sector 2, Pithampur, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,454775,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Aarneel Technocraft Pvt. Ltd.,6,"Plot no. 40, Pithampur Industrial Area, Sector 2, Pithampur, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,454775,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Delite Auto Industries ,6,"S-2/7, Industrial Area Sec.-1, near Gatiman Unit-I, Pithampur, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,454775,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Indo Borax & Chemicals Ltd. ,6,"43-46, Industrial Area, Sector: 2, Pithampur, MP",indore-KRITIKA SHARMA,326,Indore,110,454775,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Harnex Systems Pvt. Ltd.,6,Pithampur Sec - 3,indore-KRITIKA SHARMA,326,Indore,110,454775,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Safeflex International Limited,6,"SEZ Phase - 1 Sector 3,Industrial Area Pithampur ",indore-KRITIKA SHARMA,326,Indore,110,452001,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Springtech Suspension Pvt. Ltd.,6,Plot No 51 Nehind Hindustan Motors Sector 3 Pithampur,indore-KRITIKA SHARMA,326,Indore,110,452001,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Comsyn,6,Plot No 18 Phase 1 Sector 3 Pithampur  ,indore-KRITIKA SHARMA,326,Indore,110,452001,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Mohini Health & Hygiene ,6,"Plot No. 109, Pithampur Industrial Area, Sector-3, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,454774,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Hy Tech Engineering Pvt. Ltd. ,6," Plot No. A & B, Sector III, Pithampur Tahasil, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,454774,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Haarish Fabrication,6,"Plot No 17, Distt, Pithampur Industrial Area, Sector-3, Indore, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,454774,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Okay Fern ,6,Pithampur Sec - 3,indore-KRITIKA SHARMA,326,Indore,110,452001,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
MTL Pipes India Ltd.,6,"JHCH+RMF, Pithampur Industrial Area, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,454774,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Shree Ceramic Fibers Pvt. Ltd.,6,"JHFM+QWP, Pithampur Industrial Area, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,454774,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Enaltec Labs Pvt. Ltd.,6," Plot 825 - 827, Pithampur Industrial Area, Sector-3, Sulawad, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,454774,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
J.S. Machine India Pvt. Ltd.,6,"plot number 628, sector 3, industrial area Pithampur, Madhya Pradesh",indore-KRITIKA SHARMA,326,Indore,110,452001,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Hi Tech Butterfly Valves India Pvt. Ltd.,6," 202,Sapna Chamber,Behind Hotel Shreemaya,12/1,South Tukoganj, Indore, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,452001,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Metalman Auto Pvt. Ltd.,6,"Plot no 116,sec 3 Pithampur Industrial Area, Madhya Pradesh 454774",indore-KRITIKA SHARMA,326,Indore,110,452001,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Precision Coating  Pvt. Ltd.,6,Pithampur Sec - 3,indore-KRITIKA SHARMA,326,Indore,110,452001,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Quest Laboratories Pvt. Ltd. ,6,"Pithampur Industrial Area, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,454775,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Kisan Irrigation and Infrasturcture Ltd,6," Pithampur Industrial Area, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,454774,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Valnik,6,"516-517 Mundi Road Near Dutta Cold Storage, Bijalpur, Indore, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,452012,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Novonodisk,6," Plot No.32, 47-50, Rd Number 5, Prestige Featherlite Tech Park, Vijayanagar, EPIP Zone, Whitefield, Bengaluru, Karnataka ",indore-KRITIKA SHARMA,326,Bengaluru,110,560066,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Symbiotec Pharmalab Private Limited,6," Corporate office and Unit – I (Rau, Indore 385, Pigdamber, Rau, Indore, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,45333,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Tenneco Clean Air India Pvt. Ltd.,6,"Plot no 81 Smart Industrial Park Behind netrip,Pithampur",indore-KRITIKA SHARMA,326,Indore,110,452001,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Sage Univertsity,6,"Kailod Kartal, Indore-Dewas By-Pass, Road, Indore, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,452020,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Lloyd Insulations (INDIA) Ltd,6,Plot No 102-103 Sector 3 PITHAMPUR,indore-KRITIKA SHARMA,326,Indore,110,452001,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Ralson Tyres Limited,6,"Plot No.52 to 60, Smart Industrial Park, near NATRIP, Pithampur, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,454774,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
MADI-CAPES,6,"AB Rd, Pigdamber, Rau, Indore, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,453331,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
Schwing Stetter,6,"Plot no. 1074/9/1 AB Road ( By pass Opposite Silicon Valley Housing Project Rao, Indore, Madhya Pradesh ",indore-KRITIKA SHARMA,326,Indore,110,453331,KRITIKA SHARMA,indore@gmail.com,,1111111111,,1
